house_mdn_value,house_mdn_age,households,rooms,bedrooms,population,mdn_income,longitude,latitude,dist_coast,dist_la,dist_sd,dist_sf,dist_sj
133800,11,516,3045,522,1563,5.4337,-119.33,36.3,171667.097398222,268729.039443967,445317.419756987,320344.330682876,255545.943047439
132700,5,999,5613,1060,3569,3.1946,-117.93,34.57,81103.2973169545,64379.0371065523,218122.683766521,538551.464286999,470882.259392233
137500,46,147,860,130,496,3.5167,-120.69,37.4,103519.877979988,432782.743606459,611818.268188869,158965.026298069,106556.116334375
150800,50,255,1279,300,675,1.9028,-122.27,37.85,7016.67724394864,556363.889157129,735236.534241465,16499.7622031235,66154.0501389035
140700,33,805,3880,770,2288,3.6848,-117.04,32.74,13604.7422344414,183782.921696523,11643.6819502129,743310.118711102,675305.140728439
152600,4,1397,10002,1468,5439,5.0223,-117.21,33.93,68973.3864680382,96263.7306374913,135096.452963541,635512.968853693,567758.599834978
144100,35,354,2355,365,993,5.0492,-121.36,38.61,62918.9424116857,578498.977065432,757044.489117003,131934.889928072,149222.51512178
143400,32,198,1020,215,421,3.0208,-124.14,41.06,10049.1114444589,936123.167460973,1115397.70564054,393746.488625199,457130.729640519
137500,10,417,1277,488,730,1.4803,-117.93,33.87,21532.5795031002,35320.784939663,146902.551405813,594104.451058054,526069.343160865
139600,45,218,554,214,888,1.8125,-118.22,34.03,24881.4991570746,3297.67421684475,176137.937721016,563061.851813132,495034.161026039
140900,30,369,1246,373,1990,3.5104,-118.43,34.26,27874.8158325249,28768.664203767,208161.250419823,531093.432835468,463061.861147501
137500,16,5,32,4,36,2.625,-122,37,12590.6637245398,472136.31879343,649325.984324451,94119.966507883,38489.045380592
135900,32,236,1256,212,682,2.9844,-120.96,37.48,81057.0551835691,453088.618059706,632384.285374316,133630.147887896,83962.1935253725
137500,27,262,1380,270,810,2.1875,-120.97,37.43,85019.0766994809,448958.865694194,628296.143238295,134294.722194202,82228.4388032164
131900,19,154,908,158,306,3.9792,-121.31,38,19859.994417306,518314.537865424,697525.923800319,101560.605139218,89962.6339736731
141900,4,1705,11587,1796,5804,4.8283,-117.42,34.13,74060.2019658955,76340.5722247872,159083.946275664,606163.867680511,538441.318671111
142500,13,64,330,72,822,3.4107,-115.5,32.75,12837.9434681286,292962.488633419,155418.626506403,841021.998573227,773401.270017764
135300,44,311,1675,317,806,3.0694,-122.34,37.95,3905.61579975938,568751.209323689,747680.085287522,21150.7576509557,78854.0689365764
146200,26,1141,3042,1253,4812,1.7701,-118.18,33.78,3663.42939859128,30836.2517737865,151597.430329375,586638.519827661,518665.898792172
142400,21,640,3736,738,2021,4.4545,-117.49,34.02,60233.9147410057,69540.8180347412,148208.852158939,610019.700311591,542164.112750141
133400,17,928,5320,984,2866,4.1997,-121.76,38.66,63377.0829940683,601262.208004433,780363.899786487,114654.894425568,147740.415614824
146000,26,248,1168,253,937,1.9458,-122.72,38.42,28154.2410754106,629942.394951188,809028.356369018,76147.8544458682,140749.441014131
148100,10,1199,7566,1348,3227,4.744,-120.93,37.66,68335.8420295291,468498.925969659,647586.264997663,132659.156029114,92303.0404566056
151600,10,464,3103,520,1283,3.071,-117.26,34.53,117357.71078542,104826.455832532,201944.697432035,587785.481070169,520764.901333458
147500,29,394,1478,413,1580,1.8781,-118.21,34.06,27701.3228854584,3220.89435881739,178397.440945314,561162.020108644,493129.834773566
150000,35,443,2107,480,2241,3.1513,-118.05,33.93,22459.1640525451,22440.8984455382,158275.595068451,581760.770786587,513727.082614491
153100,12,3262,14631,3298,7517,1.6785,-121.88,39.74,163453.166989998,710149.44762936,888031.650870858,223776.341312782,267372.825109964
147100,43,341,1806,339,764,3.9271,-121.44,38.58,57489.9110845171,579111.543591485,757849.388736975,124662.295842976,143970.808785345
148400,37,338,1831,356,925,4.4091,-118.33,33.93,9866.22463371063,15750.2030162644,173276.745965399,564957.79941283,496985.659115684
133300,43,285,1269,297,946,2.1447,-117.17,32.79,9583.98923361801,172127.064347515,8299.7391811967,731293.135312895,663307.506389234
150000,10,347,1564,397,643,2.7031,-121.33,37.98,19080.8877274229,517413.552069048,696660.992003056,99337.4304455907,87135.9046601586
134200,33,730,4100,740,2580,3.7321,-117.72,34.07,51020.5814531776,48281.2103788462,159275.437346218,591113.100629591,523174.205370383
134200,42,609,2250,629,2588,1.9719,-118.19,34.03,26740.5281951868,5529.85684548055,174598.225344777,564883.450135424,496852.32746168
143300,23,378,1951,395,901,3.1023,-117.01,32.84,23253.3498143028,176833.327745263,19759.6293670504,736593.354477901,668567.575814871
138200,25,338,2627,387,1059,3.6382,-118.23,34.66,75822.6511198125,67592.055836889,237734.44834726,511697.907796455,443883.501233118
142600,26,331,2010,347,1160,3.9815,-117.25,33.22,14798.1426557344,130483.748069497,56681.7862097811,689993.205792163,621958.110944105
145300,32,562,2020,613,2557,2.1397,-118.21,33.79,6121.84678397464,29324.3634162869,154212.545187374,584016.311998414,516051.551687251
137300,22,491,2699,543,1425,2.375,-117.25,33.39,22767.569242022,117763.081774907,75431.2831862534,675913.26314244,607890.062771969
134900,45,239,963,234,1194,2.1806,-118.19,34.04,27544.6955622216,5129.76160666527,175526.956374178,564048.733492706,496016.652976355
150000,34,487,3078,477,1226,4.601,-120.83,37.51,86132.7164090537,449683.713258073,628800.882672427,144013.279045421,95858.1661120692
137500,26,25,162,27,86,2.375,-122.12,37.65,4251.91986070034,531017.565879309,709778.242062358,30657.4962351977,40300.1060997773
145600,33,412,2446,396,1209,4.3958,-117.65,34.09,57021.042585307,54843.5926508901,159407.649340281,594073.782798674,526178.840633221
143100,20,379,2655,432,1081,4.5398,-119.69,36.85,187394.294147657,337543.720345715,514406.649581521,263293.431112282,202713.366358531
153100,11,330,1281,418,1584,2.8889,-118.25,34.12,26212.8518458468,7557.54710921741,185996.076038477,553724.593903166,485690.744548943
150000,43,120,500,110,273,3.3125,-122.09,37.69,9263.09192062555,532555.475566711,711432.663583613,31433.1835430189,43079.343271488
150000,38,233,917,256,494,1.9241,-117.08,32.64,5470.71731857368,190635.807063975,11336.6179919576,749548.594436019,681578.559794002
135300,30,703,3326,746,1704,2.875,-122.17,37.77,6237.23375316198,543877.276850635,722766.503228022,22970.8186061145,54135.2509620887
141700,43,325,798,308,1417,1.4189,-118.22,34.04,25744.0226145983,2571.40343520187,177058.414911966,562224.653163754,494195.633353834
142300,14,919,5549,1000,1822,2.9562,-121.46,39.54,162542.563348853,673943.428232979,851117.338863991,213714.701151834,248014.867775386
135000,12,664,3738,710,2337,3.9647,-121.2,36.14,33566.2665841816,355257.643586038,531119.876880095,212081.108325562,146574.492678977
136300,36,35,116,30,193,3.8125,-117.92,34,34264.7101683292,30389.6713990837,159249.707049549,584029.098964184,516006.671291994
131000,15,527,3153,628,1633,3.6898,-116.91,32.86,31651.4394065194,181333.379036243,28429.5100859004,740990.774381866,672956.32084791
152900,41,50,337,65,198,1.8929,-118.36,34.21,25296.4008942555,20551.5226989759,199936.183705516,539521.914893726,471488.938870482
141700,52,313,1797,332,905,2.7054,-117.38,33.99,62824.320580711,79898.6290980495,143143.015427356,619598.163740542,551784.596117912
132000,26,552,3920,570,1862,3.7286,-117.35,34.13,77245.4620230259,82748.2550791034,158233.163710831,610861.114437263,543190.375040531
142200,38,454,1794,508,2188,2.6654,-118.35,33.94,9912.52048275703,15868.6486837486,175305.367704502,562924.442365012,494956.338510477
150500,38,278,1549,288,636,3.2188,-117.06,32.76,14081.0431104159,180880.950202453,10659.2666513226,740404.328482434,672399.423350962
131500,16,399,2114,374,1463,3.9241,-117.54,34.11,65934.6091203234,65124.2427672352,158973.69601463,599727.755357058,531908.327870116
144500,19,629,3216,666,1363,3.7585,-117.32,33.96,63823.0503550463,85758.5458239257,139141.127317501,625891.20341777,558091.21849011
145800,43,252,1005,230,548,1.8672,-117.08,32.64,5470.71731857368,190635.807063975,11336.6179919576,749548.594436019,681578.559794002
137900,38,204,858,203,1250,2.9219,-118.41,34.27,29452.2559599744,28644.5270241189,208037.600102872,531481.883465191,463447.969311301
135000,12,806,3861,795,2129,3.676,-122.04,38.28,17413.9655347315,580504.792720338,759910.442989789,65884.2721064811,105816.487530074
146900,34,268,1381,265,1020,4.025,-117.96,34.04,37050.9491865232,26172.4211182954,164880.142368182,578260.871671296,510239.238285559
133600,18,375,3895,689,1086,3.3672,-117.28,34.26,92949.3267789189,91632.9425286268,172068.009188093,605888.328801611,538425.785668056
142100,9,817,4999,874,2687,4.2324,-121.95,38.34,24738.2295642171,581189.293173604,760592.981433974,75743.587059408,111809.510406079
146800,28,348,2101,337,1061,4.55,-117.5,33.92,50116.9612266637,70126.1233315319,137560.828283292,617227.989691728,549306.791129641
152800,43,494,1683,520,2190,2.2391,-118.23,33.95,18170.6930162479,11437.7761755439,169399.958603691,569194.137665894,501183.87785391
131000,9,152,711,139,316,4.0156,-117.32,34.16,81537.093500995,85882.744252503,161270.286370557,610619.297934451,543003.348308794
130000,19,468,1867,538,1219,2.0685,-116.93,32.8,25646.0320602456,185066.89909771,23553.0902511288,744827.08758551,676797.351613731
141500,19,425,2460,405,1225,4.1576,-118.43,37.4,281810.60934801,372633.960026335,533500.662407305,354985.887313724,306104.662069167
133000,9,930,7450,1475,2233,2.6528,-120.67,37.97,75540.6069312444,487191.371997784,665169.021451142,156125.372938615,128726.58022269
130600,18,190,1284,193,621,4.5375,-119.59,36.72,185967.914799038,320757.384982413,497476.81636261,277445.836923792,215587.563709752
146700,11,428,1802,440,630,2.0337,-117.04,32.8,18333.4541662753,178508.198019861,14696.9846644722,738184.865903874,670168.876456847
132700,16,206,1140,181,627,4.9444,-117.39,34.11,73443.4351770115,78883.0500011522,156484.063708612,609698.524620096,541978.942672458
137500,26,368,1382,387,1977,2.7589,-118,33.75,8062.65992236114,40437.9336430282,138974.267846096,599898.633651722,531882.817814847
152000,33,479,1927,482,1623,3.5268,-118.1,33.98,26131.9354704465,15488.3578363273,165432.451914076,574540.948583989,506507.082386191
140300,16,408,2605,440,1352,4.1947,-121.88,38,8339.55126827555,547274.425853007,726652.040395797,54519.1417749408,73900.1495568738
131000,31,552,2766,604,1441,3.1768,-122.21,38.11,4166.29796262453,574870.382318863,754119.048871527,42103.4831014855,90522.395137045
143500,14,663,3035,680,1597,3.6036,-121.96,38.34,24620.3884248554,581702.510349431,761107.707561673,75260.0082960458,111852.242379055
134900,8,350,1801,380,684,4.2589,-121.36,37.99,16232.0425777742,519790.707129212,699057.449491298,97040.3116162704,86592.0505217456
142500,50,304,1125,322,616,2.026,-122.26,37.83,5427.30174564534,554121.830231293,732976.78393276,16288.4761173126,63791.6049102007
141000,11,727,3737,757,2212,3.1062,-117.34,33.23,13908.8189271332,123924.048113615,59569.3214966504,683649.759956409,615617.624847728
141100,44,403,1550,407,1718,2.5268,-118.21,34.03,25482.8592368517,3967.98630697605,175621.290962183,563668.268751252,495639.314035404
130000,36,2323,5329,2477,3469,2.0096,-122.26,37.8,3340.67161897622,551644.050046826,730448.94787868,15328.7151395687,60943.0574938264
152400,22,699,3564,730,1539,3.675,-121.35,38,16568.8319108858,520234.900424047,699485.153204143,98163.3936992414,88001.9102303037
150300,28,460,2492,507,1202,2.7857,-123.8,39.47,5348.77267222077,779331.657235227,958484.430809597,222937.869514285,289718.939449575
143500,8,613,2517,632,1686,2.136,-116.94,32.81,25705.8552337438,183614.479461926,23178.3159423716,743374.57475874794,675344.825422294
140600,18,331,1179,324,1296,2.851,-117.95,34.09,42496.2847531346,27374.4080905805,169451.228183602,574826.885939079,506818.783402762
131500,27,482,1846,509,1078,2.1719,-117.11,32.62,4135.96767312851,190927.560960354,11670.1042067495,749522.870066468,681568.638550261
140200,23,406,1398,388,1112,2.2366,-122.28,38.29,17847.6515366664,594257.087109303,773582.4006303,58889.9188562041,111448.382632233
143400,15,1318,6828,1319,3002,2.4726,-121.07,39.15,127929.859763254,620365.09360137,797112.719754221,193538.871735589,214182.792297988
146400,5,519,3096,545,1760,4.5701,-121.05,37.65,61472.7584963279,473240.77797831,652486.102574032,122285.220445509,82188.2221629033
146900,22,421,2403,431,1088,3.9,-121.55,38.51,47835.1232854494,577415.661408117,756410.222387704,112418.937700898,134021.542517971
148800,45,584,2612,664,3117,2.3029,-118.15,34.18,37452.6620506645,16619.6448413966,186887.848083485,554954.739761263,486927.991367615
139200,31,301,1205,280,1476,4.0231,-117.89,33.75,15593.6130298216,46850.0765134017,133499.254892064,606549.661284668,538518.118326728
147900,52,486,2315,556,1113,2.5042,-122.25,38.1,4757.47548625963,576248.981209286,755455.775554154,39585.9058954319,90623.812191947
132000,11,565,3221,617,1351,2.9844,-119.36,36.33,171362.240104399,272829.143425293,449512.856697963,316308.02223993,251626.232582265
141100,22,649,3611,666,1869,4.2207,-117.48,33.91,50207.7325111294,72169.703191342807,136062.26657223,619315.967962114,551398.341634524
137200,28,498,2459,492,1230,3.0978,-117.68,34.08,54309.3762049021,52014.1472054449,159163.351723832,592910.5120944,524994.967475608
144300,40,278,1334,276,1226,3.4712,-118.19,33.93,20107.1246507369,14464.9695520113,165435.232543117,573282.259508142,505267.528772337
151700,12,1249,7320,1279,4048,4.3952,-116.98,32.88,25761.9157696499,175297.88551183,24902.0402004968,735033.600014614,667001.485260049
137500,28,596,3008,629,2537,2.3,-118.22,33.79,5388.59683737917,29240.9691983665,154802.298202718,583429.33765833,515468.673613409
135000,32,401,2170,430,815,3.1765,-117.28,34.15,82640.1259811974,89394.1105608812,159864.121019053,614082.64602478,546488.504910317
137500,17,269,1319,316,384,1.8229,-122.06,37.99,7029.1772875763,556223.764386805,735492.860010764,40483.1488145732,74248.4974646937
150600,36,342,1465,363,1538,3.5469,-118.09,34.01,29589.2017401574,14920.4131652698,167789.13295857,572661.537988626,504626.436596758
140600,50,128,499,127,287,2.75,-122.3,37.86,5015.95433076893,558950.697859778,737795.98428784,14984.0600674103,68463.2794983888
151800,43,644,2344,647,1710,1.6504,-122.25,37.8,4182.1783564641,551054.885582785,729874.994636102,16192.5264087447,60479.9191612325
136400,28,345,950,357,1485,1.9271,-118.21,34.05,27187.7406642803,3113.12543025206,177469.916427793,561996.480603521,493965.243508871
132500,37,523,2343,574,1608,2.1494,-122.22,37.79,6448.61855862843,548464.6786703,727313.068324831,18654.667254873,58180.016163577
140300,14,121,811,161,352,3.5938,-121.18,39.26,136377.052649,635458.461011355,812338.390984504,197871.872288344,222857.117116411
144200,39,391,1561,445,1780,2.4632,-118.21,34.09,28457.7883901273,5221.03102171044,181192.466822276,558664.424316602,490630.1811269
144100,29,368,2045,398,912,3.0189,-117,32.8,21130.6023205782,180854.046646893,17739.7281382561,740591.586499511,672569.591475472
153100,34,338,1083,364,1132,2.2344,-118.22,34.06,26793.9444906145,2346.40643019951,178905.89328801,560553.114495115,492521.819890531
141800,18,361,1830,313,905,4.2273,-121.26,38.67,72096.3948278019,580082.373436136,758314.968340458,142813.517177722,158417.709263555
141500,31,190,894,203,883,3.6771,-118.05,33.93,22459.1640525451,22440.8984455382,158275.595068451,581760.770786587,513727.082614491
136100,18,597,2288,607,2305,3.227,-118.53,34.38,38879.6859563621,44959.8523332068,224359.380455031,515018.760606421,446984.921741558
135800,16,855,3895,896,1762,2.6635,-121.37,38.57,58470.8468505544,575078.186999007,753702.379968359,128224.587743091,144729.007473103
132600,27,612,3160,627,1628,3.8864,-117.11,32.73,8337.89557961604,180812.696441066,5035.39557910977,740009.453885298,672023.307508645
145200,14,281,5156,880,616,3.3462,-121.15,40.25,234491.510046906,735599.910536257,910242.872065601,296734.905180902,330411.804828163
147500,24,931,3613,973,2002,1.947,-117.09,32.64,4554.17081427614,190110.731447648,10732.5884480127,748960.85982035706,680993.907663307
142000,42,186,1173,201,602,5.5787,-118.31,33.93,11054.7392647542,14903.7486151876,172118.227268904,566137.316718338,498157.566144026
137500,52,367,569,405,509,0.9196,-121.49,38.58,56416.2987054987,581336.480130563,760158.384556381,121665.199287511,142823.749482181
147500,14,511,2644,525,2021,3.6467,-117.66,34.05,53250.0949844447,53774.7847284524,155426.341127285,596576.824145703,528653.810751347
150600,27,724,3794,772,1756,3.2891,-122.14,38.05,2105.22772169172,565825.599152758,745080.550423382,39938.7250821289,82369.1005380629
146100,15,287,1533,300,674,2.5625,-120.86,38.75,96529.488844898,572375.210480109,749271.638159987,174921.274124496,181443.703656884
147600,35,215,1008,204,1162,3.35,-118.41,34.29,31580.0809848277,30546.6794071336,209881.244826091,529823.505981114,461788.686201504
